class,image_path,width,height,format
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02890.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02891.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02892.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02893.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02894.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02895.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02896.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02897.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02898.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02899.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02900.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02901.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02902.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02903.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02904.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02905.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02906.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02907.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02908.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02909.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02910.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02911.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02912.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02913.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02914.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02915.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02916.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02917.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02918.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02919.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02920.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02921.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02922.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02923.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02924.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02925.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02926.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02927.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02928.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02929.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02930.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02931.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02932.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02933.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02934.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02935.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02936.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02937.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02938.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02939.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02940.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02941.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02942.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02943.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02944.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02945.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02946.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02947.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02948.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02949.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02950.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02951.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02952.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02953.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02954.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02955.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02956.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02957.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02958.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02959.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02960.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02961.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02962.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02963.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02964.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02965.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02966.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02967.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02968.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02969.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02970.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02971.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02972.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02973.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02974.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02975.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02976.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02977.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02978.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02979.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02980.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02981.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02982.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02983.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02984.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02985.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02986.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02987.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02988.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02989.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02990.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02991.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02992.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02993.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02994.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02995.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02996.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02997.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02998.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_02999.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03000.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03001.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03002.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03003.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03004.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03005.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03006.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03007.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03008.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03009.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03010.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03011.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03012.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03013.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03014.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03015.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03016.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03017.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03018.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03019.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03020.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03021.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03022.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03023.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03024.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03025.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03026.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03027.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03028.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03029.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03030.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03031.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03032.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03033.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03034.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03035.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03036.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03037.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03038.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03039.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03040.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03041.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03042.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03043.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03044.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03045.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03046.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03047.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03048.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03049.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03050.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03051.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03052.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03053.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03054.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03055.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03056.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03057.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03058.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03059.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03060.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03061.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03062.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03063.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03064.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03065.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03066.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03067.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03068.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03069.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03070.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03071.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03072.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03073.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03074.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03075.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03076.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03077.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03078.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03079.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03080.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03081.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03082.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03083.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03084.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03085.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03086.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03087.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03088.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03089.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03090.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03091.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03092.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03093.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03094.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03095.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03096.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03097.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03098.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03099.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03100.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03101.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03102.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03103.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03104.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03105.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03106.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03107.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03108.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03109.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03110.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03111.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03112.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03113.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03114.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03115.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03116.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03117.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03118.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03119.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03120.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03121.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03122.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03123.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03124.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03125.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03126.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03127.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03128.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03129.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03130.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03131.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03132.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03133.jpg,256,256,JPEG
Citrus_Nutrient_Deficiency,rgb\Citrus_Nutrient_Deficiency\orig_03134.jpg,256,256,JPEG
